,Time,OutTemp,OutRH,OutPAR,WindSpeed,WindDir,TimeStep
0,2020-04-01 00:00:00,18.905,94.0,0.4076666666666666,3.0839999999999996,76.0,202004010025.0
1,2020-04-01 01:00:00,19.025,93.91666666666669,0.3825,2.9189999999999996,24.66666666666667,202004010125.0
2,2020-04-01 02:00:00,19.51833333333333,94.13333333333334,0.3775,3.6421666666666663,17.0,202004010225.0
3,2020-04-01 03:00:00,17.883333333333336,93.96666666666668,0.3731666666666667,4.5088333333333335,23.0,202004010325.0
4,2020-04-01 04:00:00,16.598333333333333,92.53333333333336,0.35916666666666663,4.178,97.16666666666669,202004010425.0
5,2020-04-01 05:00:00,16.223333333333333,91.63333333333334,0.5183333333333333,5.363333333333333,18.166666666666668,202004010525.0
6,2020-04-01 06:00:00,15.631666666666668,90.35,21.7915,6.1016666666666675,21.83333333333333,202004010625.0
7,2020-04-01 07:00:00,15.738333333333335,88.76666666666668,159.54666666666668,6.090333333333334,28.83333333333333,202004010725.0
8,2020-04-01 08:00:00,18.091666666666665,83.08333333333333,386.15,5.9815000000000005,21.66666666666667,202004010825.0
9,2020-04-01 09:00:00,19.006666666666664,74.08,714.8000000000002,6.578166666666667,29.16666666666667,202004010925.0
10,2020-04-01 10:00:00,22.625,63.42833333333334,1422.5,6.911666666666667,21.33333333333333,202004011025.0
11,2020-04-01 11:00:00,23.18333333333333,60.84166666666667,1670.166666666667,8.114166666666666,30.16666666666667,202004011125.0
12,2020-04-01 12:00:00,22.911666666666665,58.71333333333333,1725.833333333333,9.44,76.0,202004011225.0
13,2020-04-01 13:00:00,22.616666666666664,57.57166666666666,1617.166666666667,8.510000000000002,33.833333333333336,202004011325.0
14,2020-04-01 14:00:00,22.37,56.17833333333334,1360.3333333333333,8.2315,16.333333333333332,202004011425.0
15,2020-04-01 15:00:00,22.33333333333333,56.54833333333334,988.5333333333333,7.8475,69.0,202004011525.0
16,2020-04-01 16:00:00,19.641666666666666,58.51500000000001,511.2666666666667,8.468833333333334,20.166666666666668,202004011625.0
17,2020-04-01 17:00:00,19.111666666666668,63.14000000000001,156.82999999999996,8.189166666666665,21.166666666666668,202004011725.0
18,2020-04-01 18:00:00,15.058333333333335,66.77666666666669,10.580666666666666,8.464833333333333,15.333333333333336,202004011825.0
