,time,Skykight,InShade,NorthUp,Northdown,SouthUp,Southdown,TimeStep
28069,2020/10/12 22:10,20,0,50,10,100,100,2.0201E+11
28070,2020/10/12 22:20,20,0,50,10,100,100,2.0201E+11
28071,2020/10/12 22:30,20,0,50,10,100,100,2.0201E+11
28072,2020/10/12 22:40,20,0,50,10,100,100,2.0201E+11
28073,2020/10/12 22:50,20,0,50,10,100,100,2.0201E+11
28074,2020/10/12 23:00,20,0,50,10,100,100,2.0201E+11
28075,2020/10/12 23:10,20,0,50,10,100,100,2.0201E+11
28076,2020/10/12 23:20,20,0,50,10,100,100,2.0201E+11
28077,2020/10/12 23:30,20,0,50,10,100,100,2.0201E+11
28078,2020/10/12 23:40,20,0,50,10,100,100,2.0201E+11
28079,2020/10/12 23:50,20,0,50,10,100,100,2.0201E+11
28080,2020/10/13 00:00,20,0,50,10,100,100,2.0201E+11
28081,2020/10/13 00:10,20,0,50,10,100,100,2.0201E+11
28082,2020/10/13 00:20,20,0,50,10,100,100,2.0201E+11
28083,2020/10/13 00:30,20,0,50,10,100,100,2.0201E+11
28084,2020/10/13 00:40,20,0,50,10,100,100,2.0201E+11
28085,2020/10/13 00:50,20,0,50,10,100,100,2.0201E+11
28086,2020/10/13 01:00,20,0,50,10,100,100,2.0201E+11
28087,2020/10/13 01:10,20,0,50,10,100,100,2.0201E+11
28088,2020/10/13 01:20,20,0,50,10,100,100,2.0201E+11
28089,2020/10/13 01:30,20,0,50,10,100,100,2.0201E+11
28090,2020/10/13 01:40,20,0,50,10,100,100,2.0201E+11
28091,2020/10/13 01:50,20,0,50,10,100,100,2.0201E+11
28092,2020/10/13 02:00,20,0,50,10,100,100,2.0201E+11
28093,2020/10/13 02:10,20,0,50,10,100,100,2.0201E+11
28094,2020/10/13 02:20,20,0,50,10,100,100,2.0201E+11
28095,2020/10/13 02:30,20,0,50,10,100,100,2.0201E+11
28096,2020/10/13 02:40,20,0,50,10,100,100,2.0201E+11
28097,2020/10/13 02:50,20,0,50,10,100,100,2.0201E+11
28098,2020/10/13 03:00,20,0,50,10,100,100,2.0201E+11
28099,2020/10/13 03:10,20,0,50,10,100,100,2.0201E+11
28100,2020/10/13 03:20,20,0,50,10,100,100,2.0201E+11
28101,2020/10/13 03:30,20,0,50,10,100,100,2.0201E+11
28102,2020/10/13 03:40,20,0,50,10,100,100,2.0201E+11
28103,2020/10/13 03:50,20,0,50,10,100,100,2.0201E+11
28104,2020/10/13 04:00,20,0,50,10,100,100,2.0201E+11
28105,2020/10/13 04:10,20,0,50,10,100,100,2.0201E+11
28106,2020/10/13 04:20,20,0,50,10,100,100,2.0201E+11
28107,2020/10/13 04:30,20,0,50,10,100,100,2.0201E+11
28108,2020/10/13 04:40,20,0,50,10,100,100,2.0201E+11
28109,2020/10/13 04:50,20,0,50,10,100,100,2.0201E+11
28110,2020/10/13 05:00,20,0,50,10,100,100,2.0201E+11
28111,2020/10/13 05:10,20,0,50,10,100,100,2.0201E+11
28112,2020/10/13 05:20,20,0,50,10,100,100,2.0201E+11
28113,2020/10/13 05:30,20,0,50,10,100,100,2.0201E+11
28114,2020/10/13 05:40,20,0,50,10,100,100,2.0201E+11
28115,2020/10/13 05:50,20,0,50,10,100,100,2.0201E+11
28116,2020/10/13 06:00,20,0,50,10,100,100,2.0201E+11
28117,2020/10/13 06:10,20,0,50,10,100,100,2.0201E+11
28118,2020/10/13 06:20,20,0,50,10,100,100,2.0201E+11
28119,2020/10/13 06:30,20,0,50,10,100,100,2.0201E+11
28120,2020/10/13 06:40,20,0,50,10,100,100,2.0201E+11
28121,2020/10/13 06:50,20,0,50,10,100,100,2.0201E+11
28122,2020/10/13 07:00,20,0,50,10,100,100,2.0201E+11
28123,2020/10/13 07:10,20,0,50,10,100,100,2.0201E+11
28124,2020/10/13 07:20,20,0,50,10,100,100,2.0201E+11
28125,2020/10/13 07:30,20,0,50,10,100,100,2.0201E+11
28126,2020/10/13 07:40,20,0,50,10,100,100,2.0201E+11
28127,2020/10/13 07:50,20,0,50,10,100,100,2.0201E+11
28128,2020/10/13 08:00,20,0,50,10,100,100,2.0201E+11
28129,2020/10/13 08:10,20,0,50,10,100,100,2.0201E+11
28130,2020/10/13 08:20,20,0,50,10,100,100,2.0201E+11
28131,2020/10/13 08:30,20,0,50,10,100,100,2.0201E+11
28132,2020/10/13 08:40,20,0,50,10,100,100,2.0201E+11
28133,2020/10/13 08:50,20,0,50,10,100,100,2.0201E+11
28134,2020/10/13 09:00,20,0,50,10,100,100,2.0201E+11
28135,2020/10/13 09:10,0,0,50,10,0,0,2.0201E+11
28136,2020/10/13 09:20,70,0,40,10,80,100,2.0201E+11
28137,2020/10/13 09:30,70,0,100,10,80,100,2.0201E+11
28138,2020/10/13 09:40,0,0,100,10,0,40,2.0201E+11
28139,2020/10/13 09:50,0,0,100,10,0,40,2.0201E+11
28140,2020/10/13 10:00,0,0,100,10,0,40,2.0201E+11
28141,2020/10/13 10:10,70,0,100,10,80,100,2.0201E+11
28142,2020/10/13 10:20,70,0,100,10,80,100,2.0201E+11
28143,2020/10/13 10:30,70,0,100,10,80,100,2.0201E+11
28144,2020/10/13 10:40,70,0,100,10,80,100,2.0201E+11
28145,2020/10/13 10:50,70,0,100,10,80,100,2.0201E+11
28146,2020/10/13 11:00,70,0,100,10,80,100,2.0201E+11
28147,2020/10/13 11:10,70,0,100,10,80,100,2.0201E+11
28148,2020/10/13 11:20,70,0,100,10,80,100,2.0201E+11
28149,2020/10/13 11:30,70,0,100,10,80,100,2.0201E+11
28150,2020/10/13 11:40,70,0,100,10,80,100,2.0201E+11
28151,2020/10/13 11:50,70,0,100,10,80,100,2.0201E+11
28152,2020/10/13 12:00,70,0,100,10,80,100,2.0201E+11
28153,2020/10/13 12:10,70,0,100,10,80,100,2.0201E+11
28154,2020/10/13 12:20,70,0,100,10,80,100,2.0201E+11
28155,2020/10/13 12:30,70,0,100,10,80,100,2.0201E+11
28156,2020/10/13 12:40,70,0,100,10,80,100,2.0201E+11
28157,2020/10/13 12:50,70,0,100,10,80,100,2.0201E+11
28158,2020/10/13 13:00,70,0,100,10,80,100,2.0201E+11
28159,2020/10/13 13:10,70,0,100,10,80,100,2.0201E+11
28160,2020/10/13 13:20,70,0,100,10,80,100,2.0201E+11
28161,2020/10/13 13:30,70,0,100,10,80,100,2.0201E+11
28162,2020/10/13 13:40,70,0,100,10,80,100,2.0201E+11
28163,2020/10/13 13:50,70,0,100,10,80,100,2.0201E+11
28164,2020/10/13 14:00,70,0,100,10,80,100,2.0201E+11
28165,2020/10/13 14:10,70,0,100,10,80,100,2.0201E+11
28166,2020/10/13 14:20,70,0,100,10,80,100,2.0201E+11
28167,2020/10/13 14:30,70,0,100,10,80,100,2.0201E+11
28168,2020/10/13 14:40,70,0,100,10,80,100,2.0201E+11
28169,2020/10/13 14:50,70,0,100,10,80,100,2.0201E+11
28170,2020/10/13 15:00,70,0,100,10,80,100,2.0201E+11
28171,2020/10/13 15:10,70,0,100,10,80,100,2.0201E+11
28172,2020/10/13 15:20,70,0,100,10,80,100,2.0201E+11
28173,2020/10/13 15:30,70,0,100,10,80,100,2.0201E+11
28174,2020/10/13 15:40,70,0,100,10,80,100,2.0201E+11
28175,2020/10/13 15:50,70,0,100,10,80,100,2.0201E+11
28176,2020/10/13 16:00,70,0,100,10,80,100,2.0201E+11
28177,2020/10/13 16:10,70,0,100,10,80,100,2.0201E+11
28178,2020/10/13 16:20,70,0,100,10,80,100,2.0201E+11
28179,2020/10/13 16:30,70,0,100,10,80,100,2.0201E+11
28180,2020/10/13 16:40,70,0,100,10,80,100,2.0201E+11
28181,2020/10/13 16:50,70,0,100,10,80,100,2.0201E+11
28182,2020/10/13 17:00,70,0,100,10,80,100,2.0201E+11
28183,2020/10/13 17:10,70,0,100,10,80,100,2.0201E+11
28184,2020/10/13 17:20,70,0,100,10,80,100,2.0201E+11
28185,2020/10/13 17:30,70,0,100,10,80,100,2.0201E+11
28186,2020/10/13 17:40,70,0,100,10,80,100,2.0201E+11
28187,2020/10/13 17:50,70,0,100,10,80,100,2.0201E+11
28188,2020/10/13 18:00,70,0,100,10,80,100,2.0201E+11
28189,2020/10/13 18:10,70,0,100,10,80,100,2.0201E+11
28190,2020/10/13 18:20,70,0,100,10,80,100,2.0201E+11
28255,2020/10/14 05:10,0,0,100,10,0,40,2.0201E+11
28256,2020/10/14 05:20,0,0,100,10,0,40,2.0201E+11
28257,2020/10/14 05:30,0,0,100,10,0,40,2.0201E+11
28258,2020/10/14 05:40,0,0,100,10,0,40,2.0201E+11
28259,2020/10/14 05:50,0,0,100,10,0,40,2.0201E+11
28260,2020/10/14 06:00,0,0,100,10,0,40,2.0201E+11
28261,2020/10/14 06:10,0,0,100,10,0,40,2.0201E+11
28262,2020/10/14 06:20,0,0,100,10,0,40,2.0201E+11
28263,2020/10/14 06:30,0,0,100,10,0,40,2.0201E+11
28264,2020/10/14 06:40,0,0,100,10,0,40,2.0201E+11
28265,2020/10/14 06:50,0,0,100,10,0,40,2.0201E+11
28266,2020/10/14 07:00,0,0,100,10,0,40,2.0201E+11
28267,2020/10/14 07:10,0,0,100,10,0,40,2.0201E+11
28268,2020/10/14 07:20,0,0,100,10,0,40,2.0201E+11
28269,2020/10/14 07:30,0,0,100,10,0,40,2.0201E+11
28270,2020/10/14 07:40,0,0,100,10,0,40,2.0201E+11
28271,2020/10/14 07:50,0,0,100,10,0,40,2.0201E+11
28272,2020/10/14 08:00,0,0,100,10,0,40,2.0201E+11
28273,2020/10/14 08:10,0,0,100,10,0,40,2.0201E+11
28274,2020/10/14 08:20,0,0,100,10,0,40,2.0201E+11
28275,2020/10/14 08:30,0,0,100,10,0,40,2.0201E+11
28276,2020/10/14 08:40,0,0,100,10,0,40,2.0201E+11
28277,2020/10/14 08:50,0,0,100,10,0,40,2.0201E+11
28278,2020/10/14 09:00,0,0,100,10,0,40,2.0201E+11
28279,2020/10/14 09:10,70,0,100,10,80,100,2.0201E+11
28280,2020/10/14 09:20,70,0,100,10,80,100,2.0201E+11
28281,2020/10/14 09:30,70,0,100,10,80,100,2.0201E+11
28282,2020/10/14 09:40,70,0,100,10,80,100,2.0201E+11
28283,2020/10/14 09:50,70,0,100,10,80,100,2.0201E+11
28284,2020/10/14 10:00,70,0,100,10,80,100,2.0201E+11
28285,2020/10/14 10:10,70,0,100,10,80,100,2.0201E+11
28286,2020/10/14 10:20,70,0,100,10,80,100,2.0201E+11
28287,2020/10/14 10:30,70,0,100,10,80,100,2.0201E+11
28288,2020/10/14 10:40,70,0,100,10,80,100,2.0201E+11
28289,2020/10/14 10:50,70,0,100,10,80,100,2.0201E+11
28290,2020/10/14 11:00,70,0,100,10,80,100,2.0201E+11
28291,2020/10/14 11:10,70,0,100,10,80,100,2.0201E+11
28292,2020/10/14 11:20,70,0,100,10,80,100,2.0201E+11
28293,2020/10/14 11:30,70,0,100,10,80,100,2.0201E+11
28294,2020/10/14 11:40,70,0,100,10,80,100,2.0201E+11
28295,2020/10/14 11:50,70,0,100,10,80,100,2.0201E+11
28296,2020/10/14 12:00,70,0,100,10,80,100,2.0201E+11
28297,2020/10/14 12:10,70,0,100,10,80,100,2.0201E+11
28298,2020/10/14 12:20,70,0,100,10,80,100,2.0201E+11
28299,2020/10/14 12:30,70,0,100,10,80,100,2.0201E+11
28300,2020/10/14 12:40,70,0,100,10,80,100,2.0201E+11
28301,2020/10/14 12:50,70,0,100,10,80,100,2.0201E+11
28302,2020/10/14 13:00,70,0,100,10,80,100,2.0201E+11
28303,2020/10/14 13:10,70,0,100,10,80,100,2.0201E+11
28304,2020/10/14 13:20,70,0,100,10,80,100,2.0201E+11
28305,2020/10/14 13:30,70,0,100,10,80,100,2.0201E+11
28306,2020/10/14 13:40,70,0,100,10,80,100,2.0201E+11
28307,2020/10/14 13:50,70,0,100,10,80,100,2.0201E+11
28308,2020/10/14 14:00,70,0,100,10,80,100,2.0201E+11
28309,2020/10/14 14:10,70,0,100,10,80,100,2.0201E+11
28310,2020/10/14 14:20,70,0,100,10,80,100,2.0201E+11
28311,2020/10/14 14:30,70,0,100,10,80,100,2.0201E+11
28312,2020/10/14 14:40,70,0,100,10,80,100,2.0201E+11
28313,2020/10/14 14:50,70,0,100,10,80,100,2.0201E+11
28314,2020/10/14 15:00,70,0,100,10,80,100,2.0201E+11
28315,2020/10/14 15:10,70,0,100,10,80,100,2.0201E+11
28316,2020/10/14 15:20,70,0,100,10,80,100,2.0201E+11
28317,2020/10/14 15:30,70,0,100,10,80,100,2.0201E+11
28318,2020/10/14 15:40,70,0,100,10,80,100,2.0201E+11
28319,2020/10/14 15:50,70,0,100,10,80,100,2.0201E+11
28320,2020/10/14 16:00,70,0,100,10,80,100,2.0201E+11
28321,2020/10/14 16:10,70,0,100,10,80,100,2.0201E+11
28322,2020/10/14 16:20,70,0,100,10,80,100,2.0201E+11
28323,2020/10/14 16:30,70,0,100,10,80,100,2.0201E+11
28324,2020/10/14 16:40,70,0,100,10,80,100,2.0201E+11
28325,2020/10/14 16:50,70,0,100,10,80,100,2.0201E+11
28326,2020/10/14 17:00,70,0,100,10,80,100,2.0201E+11
28327,2020/10/14 17:10,70,0,100,10,80,100,2.0201E+11
28328,2020/10/14 17:20,70,0,100,10,80,100,2.0201E+11
28329,2020/10/14 17:30,70,0,100,10,80,100,2.0201E+11
28330,2020/10/14 17:40,70,0,100,10,80,100,2.0201E+11
28331,2020/10/14 17:50,70,0,100,10,80,100,2.0201E+11
28332,2020/10/14 18:00,70,0,100,10,80,100,2.0201E+11
28333,2020/10/14 18:10,70,0,100,10,80,100,2.0201E+11
28334,2020/10/14 18:20,70,0,100,10,80,100,2.0201E+11
28335,2020/10/14 18:30,70,0,100,10,80,100,2.0201E+11
28336,2020/10/14 18:40,70,0,100,10,80,100,2.0201E+11
28337,2020/10/14 18:50,70,0,100,10,80,100,2.0201E+11
28338,2020/10/14 19:00,70,0,100,10,80,100,2.0201E+11
28339,2020/10/14 19:10,70,0,100,10,80,100,2.0201E+11
28340,2020/10/14 19:20,70,0,100,10,80,100,2.0201E+11
28341,2020/10/14 19:30,70,0,100,10,80,100,2.0201E+11
28342,2020/10/14 19:40,70,0,100,10,80,100,2.0201E+11
28343,2020/10/14 19:50,70,0,100,10,80,100,2.0201E+11
28344,2020/10/14 20:00,70,0,100,10,80,100,2.0201E+11
28345,2020/10/14 20:10,70,0,100,10,80,100,2.0201E+11
28346,2020/10/14 20:20,70,0,100,10,80,100,2.0201E+11
28347,2020/10/14 20:30,70,0,100,10,80,100,2.0201E+11
28348,2020/10/14 20:40,70,0,100,10,80,100,2.0201E+11
28349,2020/10/14 20:50,70,0,100,10,80,100,2.0201E+11
28350,2020/10/14 21:00,70,0,100,10,80,100,2.0201E+11
28351,2020/10/14 21:10,70,0,100,10,80,100,2.0201E+11
28352,2020/10/14 21:20,70,0,100,10,80,100,2.0201E+11
28353,2020/10/14 21:30,70,0,100,10,80,100,2.0201E+11
28354,2020/10/14 21:40,70,0,100,10,80,100,2.0201E+11
28355,2020/10/14 21:50,70,0,100,10,80,100,2.0201E+11
28356,2020/10/14 22:00,70,0,100,10,80,100,2.0201E+11
28357,2020/10/14 22:10,70,0,100,10,80,100,2.0201E+11
28358,2020/10/14 22:20,70,0,100,10,80,100,2.0201E+11
28359,2020/10/14 22:30,70,0,100,10,80,100,2.0201E+11
28360,2020/10/14 22:40,70,0,100,10,80,100,2.0201E+11
28361,2020/10/14 22:50,70,0,100,10,80,100,2.0201E+11
28362,2020/10/14 23:00,70,0,100,10,80,100,2.0201E+11
28363,2020/10/14 23:10,70,0,100,10,80,100,2.0201E+11
28364,2020/10/14 23:20,70,0,100,10,80,100,2.0201E+11
28365,2020/10/14 23:30,70,0,100,10,80,100,2.0201E+11
28366,2020/10/14 23:40,70,0,100,10,80,100,2.0201E+11
28367,2020/10/14 23:50,70,0,100,10,80,100,2.0201E+11
28368,2020/10/15 00:00,70,0,100,10,80,100,2.0201E+11
28369,2020/10/15 00:10,70,0,100,10,80,100,2.0201E+11
28370,2020/10/15 00:20,70,0,100,10,80,100,2.0201E+11
28371,2020/10/15 00:30,70,0,100,10,80,100,2.0201E+11
28372,2020/10/15 00:40,70,0,100,10,80,100,2.0201E+11
28373,2020/10/15 00:50,70,0,100,10,80,100,2.0201E+11
28374,2020/10/15 01:00,70,0,100,10,80,100,2.0201E+11
28375,2020/10/15 01:10,70,0,100,10,80,100,2.0201E+11
28376,2020/10/15 01:20,70,0,100,10,80,100,2.0201E+11
28377,2020/10/15 01:30,70,0,100,10,80,100,2.0201E+11
28378,2020/10/15 01:40,70,0,100,10,80,100,2.0201E+11
28379,2020/10/15 01:50,70,0,100,10,80,100,2.0201E+11
28380,2020/10/15 02:00,70,0,100,10,80,100,2.0201E+11
28381,2020/10/15 02:10,70,0,100,10,80,100,2.0201E+11
28382,2020/10/15 02:20,70,0,100,10,80,100,2.0201E+11
28383,2020/10/15 02:30,70,0,100,10,80,100,2.0201E+11
28384,2020/10/15 02:40,70,0,100,10,80,100,2.0201E+11
28385,2020/10/15 02:50,70,0,100,10,80,100,2.0201E+11
28386,2020/10/15 03:00,70,0,100,10,80,100,2.0201E+11
28387,2020/10/15 03:10,70,0,100,10,80,100,2.0201E+11
28388,2020/10/15 03:20,70,0,100,10,80,100,2.0201E+11
28389,2020/10/15 03:30,70,0,100,10,80,100,2.0201E+11
28390,2020/10/15 03:40,70,0,100,10,80,100,2.0201E+11
28391,2020/10/15 03:50,70,0,100,10,80,100,2.0201E+11
28392,2020/10/15 04:00,70,0,100,10,80,100,2.0201E+11
28393,2020/10/15 04:10,70,0,100,10,80,100,2.0201E+11
28394,2020/10/15 04:20,70,0,100,10,80,100,2.0201E+11
28395,2020/10/15 04:30,70,0,100,10,80,100,2.0201E+11
28396,2020/10/15 04:40,70,0,100,10,80,100,2.0201E+11
28397,2020/10/15 04:50,70,0,100,10,80,100,2.0201E+11
28398,2020/10/15 05:00,70,0,100,10,80,100,2.0201E+11
28399,2020/10/15 05:10,70,0,100,10,80,100,2.0201E+11
28400,2020/10/15 05:20,70,0,100,10,80,100,2.0201E+11
28401,2020/10/15 05:30,70,0,100,10,80,100,2.0201E+11
28402,2020/10/15 05:40,70,0,100,10,80,100,2.0201E+11
28403,2020/10/15 05:50,70,0,100,10,80,100,2.0201E+11
28404,2020/10/15 06:00,70,0,100,10,80,100,2.0201E+11
28405,2020/10/15 06:10,70,0,100,10,80,100,2.0201E+11
28406,2020/10/15 06:20,70,0,100,10,80,100,2.0201E+11
28407,2020/10/15 06:30,70,0,100,10,80,100,2.0201E+11
28408,2020/10/15 06:40,70,0,100,10,80,100,2.0201E+11
28409,2020/10/15 06:50,70,0,100,10,80,100,2.0201E+11
28410,2020/10/15 07:00,70,0,100,10,80,100,2.0201E+11
28411,2020/10/15 07:10,70,0,100,10,80,100,2.0201E+11
28412,2020/10/15 07:20,70,0,100,10,80,100,2.0201E+11
28413,2020/10/15 07:30,70,0,100,10,80,100,2.0201E+11
28414,2020/10/15 07:40,70,0,100,10,80,100,2.0201E+11
28415,2020/10/15 07:50,70,0,100,10,80,100,2.0201E+11
28416,2020/10/15 08:00,70,0,100,10,80,100,2.0201E+11
28417,2020/10/15 08:10,70,0,100,10,80,100,2.0201E+11
28418,2020/10/15 08:20,70,0,100,10,80,100,2.0201E+11
28419,2020/10/15 08:30,70,0,100,10,80,100,2.0201E+11
28420,2020/10/15 08:40,70,0,100,10,80,100,2.0201E+11
28421,2020/10/15 08:50,70,0,100,10,80,100,2.0201E+11
28422,2020/10/15 09:00,70,0,100,10,80,100,2.0201E+11
28423,2020/10/15 09:10,70,0,100,10,80,100,2.0201E+11
28424,2020/10/15 09:20,70,0,100,10,80,100,2.0201E+11
28425,2020/10/15 09:30,70,0,100,10,80,100,2.0201E+11
28426,2020/10/15 09:40,70,0,100,10,80,100,2.0201E+11
28427,2020/10/15 09:50,70,0,100,10,80,100,2.0201E+11
28428,2020/10/15 10:00,70,0,100,10,80,100,2.0201E+11
28429,2020/10/15 10:10,70,0,100,10,80,100,2.0201E+11
28430,2020/10/15 10:20,70,0,100,10,80,100,2.0201E+11
28431,2020/10/15 10:30,70,0,100,10,80,100,2.0201E+11
28432,2020/10/15 10:40,70,0,100,10,80,100,2.0201E+11
28433,2020/10/15 10:50,70,0,100,10,80,100,2.0201E+11
28434,2020/10/15 11:00,70,0,100,10,80,100,2.0201E+11
28435,2020/10/15 11:10,70,0,100,10,80,100,2.0201E+11
28436,2020/10/15 11:20,70,0,100,10,80,100,2.0201E+11
28437,2020/10/15 11:30,70,0,100,10,80,100,2.0201E+11
28438,2020/10/15 11:40,70,0,100,10,80,100,2.0201E+11
28439,2020/10/15 11:50,70,0,100,10,80,100,2.0201E+11
28440,2020/10/15 12:00,70,0,100,10,80,100,2.0201E+11
28441,2020/10/15 12:10,70,0,100,10,80,100,2.0201E+11
28442,2020/10/15 12:20,70,0,100,10,80,100,2.0201E+11
28443,2020/10/15 12:30,70,0,100,10,80,100,2.0201E+11
28444,2020/10/15 12:40,70,0,100,10,80,100,2.0201E+11
28445,2020/10/15 12:50,70,0,100,10,80,100,2.0201E+11
28446,2020/10/15 13:00,70,0,100,10,80,100,2.0201E+11
28447,2020/10/15 13:10,70,0,100,10,80,100,2.0201E+11
28448,2020/10/15 13:20,70,0,100,10,80,100,2.0201E+11
28449,2020/10/15 13:30,70,0,100,10,80,100,2.0201E+11
28450,2020/10/15 13:40,70,0,100,10,80,100,2.0201E+11
28451,2020/10/15 13:50,70,0,100,10,80,100,2.0201E+11
28452,2020/10/15 14:00,70,0,100,10,80,100,2.0201E+11
28453,2020/10/15 14:10,70,0,100,10,80,100,2.0201E+11
28454,2020/10/15 14:20,70,0,100,10,80,100,2.0201E+11
28455,2020/10/15 14:30,70,0,100,10,80,100,2.0201E+11
28456,2020/10/15 14:40,70,0,100,10,80,100,2.0201E+11
28457,2020/10/15 14:50,70,0,100,10,80,100,2.0201E+11
28458,2020/10/15 15:00,70,0,100,10,80,100,2.0201E+11
28459,2020/10/15 15:10,70,0,100,10,80,100,2.0201E+11
28460,2020/10/15 15:20,70,0,100,10,80,100,2.0201E+11
28461,2020/10/15 15:30,70,0,100,10,80,100,2.0201E+11
28462,2020/10/15 15:40,70,0,100,10,80,100,2.0201E+11
28463,2020/10/15 15:50,70,0,100,10,80,100,2.0201E+11
28464,2020/10/15 16:00,70,0,100,10,80,100,2.0201E+11
28465,2020/10/15 16:10,70,0,100,10,80,100,2.0201E+11
28466,2020/10/15 16:20,70,0,100,10,80,100,2.0201E+11
28467,2020/10/15 16:30,70,0,100,10,80,100,2.0201E+11
28468,2020/10/15 16:40,70,0,100,10,80,100,2.0201E+11
28469,2020/10/15 16:50,70,0,100,10,80,100,2.0201E+11
28470,2020/10/15 17:00,70,0,100,10,80,100,2.0201E+11
28471,2020/10/15 17:10,70,0,100,10,80,100,2.0201E+11
28472,2020/10/15 17:20,70,0,100,10,80,100,2.0201E+11
28473,2020/10/15 17:30,70,0,100,10,80,100,2.0201E+11
28474,2020/10/15 17:40,70,0,100,10,80,100,2.0201E+11
28475,2020/10/15 17:50,70,0,100,10,80,100,2.0201E+11
28476,2020/10/15 18:00,70,0,100,10,80,100,2.0201E+11
28477,2020/10/15 18:10,70,0,100,10,80,100,2.0201E+11
28478,2020/10/15 18:20,70,0,100,10,80,100,2.0201E+11
28479,2020/10/15 18:30,70,0,100,10,80,100,2.0201E+11
28480,2020/10/15 18:40,70,0,100,10,80,100,2.0201E+11
28481,2020/10/15 18:50,70,0,100,10,80,100,2.0201E+11
28482,2020/10/15 19:00,70,0,100,10,80,100,2.0201E+11
28483,2020/10/15 19:10,70,0,100,10,80,100,2.0201E+11
28484,2020/10/15 19:20,70,0,100,10,80,100,2.0201E+11
28485,2020/10/15 19:30,70,0,100,10,80,100,2.0201E+11
28486,2020/10/15 19:40,70,0,100,10,80,100,2.0201E+11
28487,2020/10/15 19:50,70,0,100,10,80,100,2.0201E+11
28488,2020/10/15 20:00,70,0,100,10,80,100,2.0201E+11
28489,2020/10/15 20:10,70,0,100,10,80,100,2.0201E+11
28490,2020/10/15 20:20,70,0,100,10,80,100,2.0201E+11
28491,2020/10/15 20:30,70,0,100,10,80,100,2.0201E+11
28492,2020/10/15 20:40,70,0,100,10,80,100,2.0201E+11
28493,2020/10/15 20:50,70,0,100,10,80,100,2.0201E+11
28494,2020/10/15 21:00,70,0,100,10,80,100,2.0201E+11
28495,2020/10/15 21:10,70,0,100,10,80,100,2.0201E+11
28496,2020/10/15 21:20,70,0,100,10,80,100,2.0201E+11
28497,2020/10/15 21:30,70,0,100,10,80,100,2.0201E+11
28498,2020/10/15 21:40,70,0,100,10,80,100,2.0201E+11
28499,2020/10/15 21:50,70,0,100,10,80,100,2.0201E+11
28500,2020/10/15 22:00,70,0,100,10,80,100,2.0201E+11
28501,2020/10/15 22:10,70,0,100,10,80,100,2.0201E+11
28502,2020/10/15 22:20,70,0,100,10,80,100,2.0201E+11
28503,2020/10/15 22:30,70,0,100,10,80,100,2.0201E+11
28504,2020/10/15 22:40,70,0,100,10,80,100,2.0201E+11
28505,2020/10/15 22:50,70,0,100,10,80,100,2.0201E+11
28506,2020/10/15 23:00,70,0,100,10,80,100,2.0201E+11
28507,2020/10/15 23:10,70,0,100,10,80,100,2.0201E+11
28508,2020/10/15 23:20,70,0,100,10,80,100,2.0201E+11
28509,2020/10/15 23:30,70,0,100,10,80,100,2.0201E+11
28510,2020/10/15 23:40,70,0,100,10,80,100,2.0201E+11
28511,2020/10/15 23:50,70,0,100,10,80,100,2.0201E+11
28512,2020/10/16 00:00,70,0,100,10,80,100,2.0201E+11
28513,2020/10/16 00:10,70,0,100,10,80,100,2.0201E+11
28514,2020/10/16 00:20,70,0,100,10,80,100,2.0201E+11
28515,2020/10/16 00:30,70,0,100,10,80,100,2.0201E+11
28516,2020/10/16 00:40,70,0,100,10,80,100,2.0201E+11
28517,2020/10/16 00:50,70,0,100,10,80,100,2.0201E+11
28518,2020/10/16 01:00,70,0,100,10,80,100,2.0201E+11
28519,2020/10/16 01:10,70,0,100,10,80,100,2.0201E+11
28520,2020/10/16 01:20,70,0,100,10,80,100,2.0201E+11
28521,2020/10/16 01:30,70,0,100,10,80,100,2.0201E+11
28522,2020/10/16 01:40,70,0,100,10,80,100,2.0201E+11
28523,2020/10/16 01:50,70,0,100,10,80,100,2.0201E+11
28524,2020/10/16 02:00,70,0,100,10,80,100,2.0201E+11
28525,2020/10/16 02:10,70,0,100,10,80,100,2.0201E+11
28526,2020/10/16 02:20,70,0,100,10,80,100,2.0201E+11
28527,2020/10/16 02:30,70,0,100,10,80,100,2.0201E+11
28528,2020/10/16 02:40,70,0,100,10,80,100,2.0201E+11
28529,2020/10/16 02:50,70,0,100,10,80,100,2.0201E+11
28530,2020/10/16 03:00,70,0,100,10,80,100,2.0201E+11
28531,2020/10/16 03:10,70,0,100,10,80,100,2.0201E+11
28532,2020/10/16 03:20,70,0,100,10,80,100,2.0201E+11
28533,2020/10/16 03:30,70,0,100,10,80,100,2.0201E+11
28534,2020/10/16 03:40,70,0,100,10,80,100,2.0201E+11
28535,2020/10/16 03:50,70,0,100,10,80,100,2.0201E+11
28536,2020/10/16 04:00,70,0,100,10,80,100,2.0201E+11
28537,2020/10/16 04:10,70,0,100,10,80,100,2.0201E+11
28538,2020/10/16 04:20,70,0,100,10,80,100,2.0201E+11
28539,2020/10/16 04:30,70,0,100,10,80,100,2.0201E+11
28540,2020/10/16 04:40,70,0,100,10,80,100,2.0201E+11
28541,2020/10/16 04:50,70,0,100,10,80,100,2.0201E+11
28542,2020/10/16 05:00,70,0,100,10,80,100,2.0201E+11
