,Report_time,GHID,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh
5063,2020120302,shgb,286.46,0.0,291.33,0.57,1016.96,260.08,1016.85,72.89,286.46,0.0,291.33,0.57,1016.96,260.08,1016.85,72.89,286.46,0.0,291.33,0.57,1016.96,260.08,1016.85,72.89,286.46,0.0,291.33,0.57,1016.96,260.08,1016.85,72.89,286.46,0.0,291.33,0.57,1016.96,260.08,1016.85,72.89,286.46,0.0,291.33,0.57,1016.96,260.08,1016.85,72.89
5064,2020120303,shgb,286.54,0.0,291.24,0.55,1017.27,258.04,1017.15,73.72,286.54,0.0,291.24,0.55,1017.27,258.04,1017.15,73.72,286.54,0.0,291.24,0.55,1017.27,258.04,1017.15,73.72,286.54,0.0,291.24,0.55,1017.27,258.04,1017.15,73.72,286.54,0.0,291.24,0.55,1017.27,258.04,1017.15,73.72,286.54,0.0,291.24,0.55,1017.27,258.04,1017.15,73.72
5065,2020120304,shgb,286.58,0.0,291.12,0.53,1017.68,256.62,1017.57,74.47,286.58,0.0,291.12,0.53,1017.68,256.62,1017.57,74.47,286.58,0.0,291.12,0.53,1017.68,256.62,1017.57,74.47,286.58,0.0,291.12,0.53,1017.68,256.62,1017.57,74.47,286.58,0.0,291.12,0.53,1017.68,256.62,1017.57,74.47,286.58,0.0,291.12,0.53,1017.68,256.62,1017.57,74.47
5066,2020120305,shgb,286.74,0.0,291.04,0.51,1017.88,255.72,1017.81,75.61,286.74,0.0,291.04,0.51,1017.88,255.72,1017.81,75.61,286.74,0.0,291.04,0.51,1017.88,255.72,1017.81,75.61,286.74,0.0,291.04,0.51,1017.88,255.72,1017.81,75.61,286.74,0.0,291.04,0.51,1017.88,255.72,1017.81,75.61,286.74,0.0,291.04,0.51,1017.88,255.72,1017.81,75.61
5067,2020120306,shgb,286.67,2.69,291.06,0.52,1018.2,255.93,1018.13,75.18,286.67,2.69,291.06,0.52,1018.2,255.93,1018.13,75.18,286.67,2.69,291.06,0.52,1018.2,255.93,1018.13,75.18,286.67,2.69,291.06,0.52,1018.2,255.93,1018.13,75.18,286.67,2.69,291.06,0.52,1018.2,255.93,1018.13,75.18,286.67,2.69,291.06,0.52,1018.2,255.93,1018.13,75.18
5068,2020120307,shgb,286.38,18.92,291.11,0.55,1018.5,256.5,1018.44,73.55,286.38,18.92,291.11,0.55,1018.5,256.5,1018.44,73.55,286.38,18.92,291.11,0.55,1018.5,256.5,1018.44,73.55,286.38,18.92,291.11,0.55,1018.5,256.5,1018.44,73.55,286.38,18.92,291.11,0.55,1018.5,256.5,1018.44,73.55,286.38,18.92,291.11,0.55,1018.5,256.5,1018.44,73.55
5069,2020120308,shgb,286.26,68.07,291.58,0.63,1018.6,259.32,1018.56,70.79,286.26,68.07,291.58,0.63,1018.6,259.32,1018.56,70.79,286.26,68.07,291.58,0.63,1018.6,259.32,1018.56,70.79,286.26,68.07,291.58,0.63,1018.6,259.32,1018.56,70.79,286.26,68.07,291.58,0.63,1018.6,259.32,1018.56,70.79,286.26,68.07,291.58,0.63,1018.6,259.32,1018.56,70.79
5070,2020120309,shgb,286.24,99.93,291.62,0.63,1018.19,259.04,1018.14,70.51,286.24,99.93,291.62,0.63,1018.19,259.04,1018.14,70.51,286.24,99.93,291.62,0.63,1018.19,259.04,1018.14,70.51,286.24,99.93,291.62,0.63,1018.19,259.04,1018.14,70.51,286.24,99.93,291.62,0.63,1018.19,259.04,1018.14,70.51,286.24,99.93,291.62,0.63,1018.19,259.04,1018.14,70.51
5071,2020120310,shgb,286.33,122.28,291.56,0.62,1017.75,258.91,1017.67,71.21,286.33,122.28,291.56,0.62,1017.75,258.91,1017.67,71.21,286.33,122.28,291.56,0.62,1017.75,258.91,1017.67,71.21,286.33,122.28,291.56,0.62,1017.75,258.91,1017.67,71.21,286.33,122.28,291.56,0.62,1017.75,258.91,1017.67,71.21,286.33,122.28,291.56,0.62,1017.75,258.91,1017.67,71.21
5072,2020120311,shgb,286.38,132.12,291.39,0.59,1017.33,258.8,1017.27,72.27,286.38,132.12,291.39,0.59,1017.33,258.8,1017.27,72.27,286.38,132.12,291.39,0.59,1017.33,258.8,1017.27,72.27,286.38,132.12,291.39,0.59,1017.33,258.8,1017.27,72.27,286.38,132.12,291.39,0.59,1017.33,258.8,1017.27,72.27,286.38,132.12,291.39,0.59,1017.33,258.8,1017.27,72.27
5073,2020120312,shgb,286.44,120.51,291.26,0.57,1017.05,256.93,1017.0,73.13,286.44,120.51,291.26,0.57,1017.05,256.93,1017.0,73.13,286.44,120.51,291.26,0.57,1017.05,256.93,1017.0,73.13,286.44,120.51,291.26,0.57,1017.05,256.93,1017.0,73.13,286.44,120.51,291.26,0.57,1017.05,256.93,1017.0,73.13,286.44,120.51,291.26,0.57,1017.05,256.93,1017.0,73.13
5074,2020120313,shgb,286.8,99.71,291.02,0.5,1016.77,255.41,1016.74,76.02,286.8,99.71,291.02,0.5,1016.77,255.41,1016.74,76.02,286.8,99.71,291.02,0.5,1016.77,255.41,1016.74,76.02,286.8,99.71,291.02,0.5,1016.77,255.41,1016.74,76.02,286.8,99.71,291.02,0.5,1016.77,255.41,1016.74,76.02,286.8,99.71,291.02,0.5,1016.77,255.41,1016.74,76.02
5075,2020120315,shgb,286.32,31.94,290.6,0.49,1016.71,256.4,1016.67,75.7,286.32,31.94,290.6,0.49,1016.71,256.4,1016.67,75.7,286.32,31.94,290.6,0.49,1016.71,256.4,1016.67,75.7,286.32,31.94,290.6,0.49,1016.71,256.4,1016.67,75.7,286.32,31.94,290.6,0.49,1016.71,256.4,1016.67,75.7,286.32,31.94,290.6,0.49,1016.71,256.4,1016.67,75.7
5076,2020120316,shgb,286.38,9.26,290.32,0.45,1016.88,256.53,1016.84,77.33,286.38,9.26,290.32,0.45,1016.88,256.53,1016.84,77.33,286.38,9.26,290.32,0.45,1016.88,256.53,1016.84,77.33,286.38,9.26,290.32,0.45,1016.88,256.53,1016.84,77.33,286.38,9.26,290.32,0.45,1016.88,256.53,1016.84,77.33,286.38,9.26,290.32,0.45,1016.88,256.53,1016.84,77.33
5077,2020120317,shgb,286.13,0.0,290.2,0.46,1017.11,252.06,1017.07,76.7,286.13,0.0,290.2,0.46,1017.11,252.06,1017.07,76.7,286.13,0.0,290.2,0.46,1017.11,252.06,1017.07,76.7,286.13,0.0,290.2,0.46,1017.11,252.06,1017.07,76.7,286.13,0.0,290.2,0.46,1017.11,252.06,1017.07,76.7,286.13,0.0,290.2,0.46,1017.11,252.06,1017.07,76.7
5078,2020120318,shgb,286.62,0.0,290.29,0.42,1017.17,255.29,1017.12,78.75,286.62,0.0,290.29,0.42,1017.17,255.29,1017.12,78.75,286.62,0.0,290.29,0.42,1017.17,255.29,1017.12,78.75,286.62,0.0,290.29,0.42,1017.17,255.29,1017.12,78.75,286.62,0.0,290.29,0.42,1017.17,255.29,1017.12,78.75,286.62,0.0,290.29,0.42,1017.17,255.29,1017.12,78.75
5079,2020120319,shgb,286.79,0.0,290.38,0.41,1017.24,256.56,1017.16,79.17,286.79,0.0,290.38,0.41,1017.24,256.56,1017.16,79.17,286.79,0.0,290.38,0.41,1017.24,256.56,1017.16,79.17,286.79,0.0,290.38,0.41,1017.24,256.56,1017.16,79.17,286.79,0.0,290.38,0.41,1017.24,256.56,1017.16,79.17,286.79,0.0,290.38,0.41,1017.24,256.56,1017.16,79.17
5080,2020120320,shgb,286.75,0.0,290.6,0.45,1017.54,256.67,1017.43,77.86,286.75,0.0,290.6,0.45,1017.54,256.67,1017.43,77.86,286.75,0.0,290.6,0.45,1017.54,256.67,1017.43,77.86,286.75,0.0,290.6,0.45,1017.54,256.67,1017.43,77.86,286.75,0.0,290.6,0.45,1017.54,256.67,1017.43,77.86,286.75,0.0,290.6,0.45,1017.54,256.67,1017.43,77.86
5081,2020120321,shgb,286.81,0.0,290.46,0.42,1017.41,260.97,1017.29,78.89,286.81,0.0,290.46,0.42,1017.41,260.97,1017.29,78.89,286.81,0.0,290.46,0.42,1017.41,260.97,1017.29,78.89,286.81,0.0,290.46,0.42,1017.41,260.97,1017.29,78.89,286.81,0.0,290.46,0.42,1017.41,260.97,1017.29,78.89,286.81,0.0,290.46,0.42,1017.41,260.97,1017.29,78.89
5082,2020120322,shgb,286.77,0.0,290.32,0.41,1017.31,262.78,1017.24,79.4,286.77,0.0,290.32,0.41,1017.31,262.78,1017.24,79.4,286.77,0.0,290.32,0.41,1017.31,262.78,1017.24,79.4,286.77,0.0,290.32,0.41,1017.31,262.78,1017.24,79.4,286.77,0.0,290.32,0.41,1017.31,262.78,1017.24,79.4,286.77,0.0,290.32,0.41,1017.31,262.78,1017.24,79.4
5083,2020120323,shgb,286.57,0.0,289.91,0.38,1017.28,263.44,1017.28,80.45,286.57,0.0,289.91,0.38,1017.28,263.44,1017.28,80.45,286.57,0.0,289.91,0.38,1017.28,263.44,1017.28,80.45,286.57,0.0,289.91,0.38,1017.28,263.44,1017.28,80.45,286.57,0.0,289.91,0.38,1017.28,263.44,1017.28,80.45,286.57,0.0,289.91,0.38,1017.28,263.44,1017.28,80.45
5084,2020120400,shgb,286.26,0.0,290.09,0.43,1017.03,263.41,1016.98,77.9,286.26,0.0,290.09,0.43,1017.03,263.41,1016.98,77.9,286.26,0.0,290.09,0.43,1017.03,263.41,1016.98,77.9,286.26,0.0,290.09,0.43,1017.03,263.41,1016.98,77.9,286.26,0.0,290.09,0.43,1017.03,263.41,1016.98,77.9,286.26,0.0,290.09,0.43,1017.03,263.41,1016.98,77.9
5085,2020120401,shgb,286.18,0.0,289.97,0.42,1016.81,273.1,1016.72,78.08,286.18,0.0,289.97,0.42,1016.81,273.1,1016.72,78.08,286.18,0.0,289.97,0.42,1016.81,273.1,1016.72,78.08,286.18,0.0,289.97,0.42,1016.81,273.1,1016.72,78.08,286.18,0.0,289.97,0.42,1016.81,273.1,1016.72,78.08,286.18,0.0,289.97,0.42,1016.81,273.1,1016.72,78.08
5086,2020120402,shgb,285.66,0.0,290.8,0.58,1016.85,261.19,1016.76,71.51,285.66,0.0,290.8,0.58,1016.85,261.19,1016.76,71.51,285.66,0.0,290.8,0.58,1016.85,261.19,1016.76,71.51,285.66,0.0,290.8,0.58,1016.85,261.19,1016.76,71.51,285.66,0.0,290.8,0.58,1016.85,261.19,1016.76,71.51,285.66,0.0,290.8,0.58,1016.85,261.19,1016.76,71.51
5087,2020120403,shgb,285.77,0.0,290.79,0.57,1016.95,258.45,1016.83,72.11,285.77,0.0,290.79,0.57,1016.95,258.45,1016.83,72.11,285.77,0.0,290.79,0.57,1016.95,258.45,1016.83,72.11,285.77,0.0,290.79,0.57,1016.95,258.45,1016.83,72.11,285.77,0.0,290.79,0.57,1016.95,258.45,1016.83,72.11,285.77,0.0,290.79,0.57,1016.95,258.45,1016.83,72.11
5088,2020120404,shgb,286.34,0.0,290.67,0.5,1017.5,260.78,1017.42,75.45,286.34,0.0,290.67,0.5,1017.5,260.78,1017.42,75.45,286.34,0.0,290.67,0.5,1017.5,260.78,1017.42,75.45,286.34,0.0,290.67,0.5,1017.5,260.78,1017.42,75.45,286.34,0.0,290.67,0.5,1017.5,260.78,1017.42,75.45,286.34,0.0,290.67,0.5,1017.5,260.78,1017.42,75.45
5089,2020120405,shgb,286.28,0.0,290.67,0.5,1017.75,257.37,1017.64,75.1,286.28,0.0,290.67,0.5,1017.75,257.37,1017.64,75.1,286.28,0.0,290.67,0.5,1017.75,257.37,1017.64,75.1,286.28,0.0,290.67,0.5,1017.75,257.37,1017.64,75.1,286.28,0.0,290.67,0.5,1017.75,257.37,1017.64,75.1,286.28,0.0,290.67,0.5,1017.75,257.37,1017.64,75.1
5090,2020120406,shgb,286.5,5.01,290.84,0.5,1017.96,256.76,1017.88,75.4,286.5,5.01,290.84,0.5,1017.96,256.76,1017.88,75.4,286.5,5.01,290.84,0.5,1017.96,256.76,1017.88,75.4,286.5,5.01,290.84,0.5,1017.96,256.76,1017.88,75.4,286.5,5.01,290.84,0.5,1017.96,256.76,1017.88,75.4,286.5,5.01,290.84,0.5,1017.96,256.76,1017.88,75.4
5091,2020120407,shgb,286.46,76.55,291.58,0.61,1018.11,258.94,1018.05,71.75,286.46,76.55,291.58,0.61,1018.11,258.94,1018.05,71.75,286.46,76.55,291.58,0.61,1018.11,258.94,1018.05,71.75,286.46,76.55,291.58,0.61,1018.11,258.94,1018.05,71.75,286.46,76.55,291.58,0.61,1018.11,258.94,1018.05,71.75,286.46,76.55,291.58,0.61,1018.11,258.94,1018.05,71.75
5092,2020120408,shgb,287.2,71.44,292.02,0.59,1018.79,253.98,1018.77,73.25,287.2,71.44,292.02,0.59,1018.79,253.98,1018.77,73.25,287.2,71.44,292.02,0.59,1018.79,253.98,1018.77,73.25,287.2,71.44,292.02,0.59,1018.79,253.98,1018.77,73.25,287.2,71.44,292.02,0.59,1018.79,253.98,1018.77,73.25,287.2,71.44,292.02,0.59,1018.79,253.98,1018.77,73.25
5093,2020120409,shgb,287.05,98.29,292.32,0.65,1018.19,253.59,1018.18,71.17,287.05,98.29,292.32,0.65,1018.19,253.59,1018.18,71.17,287.05,98.29,292.32,0.65,1018.19,253.59,1018.18,71.17,287.05,98.29,292.32,0.65,1018.19,253.59,1018.18,71.17,287.05,98.29,292.32,0.65,1018.19,253.59,1018.18,71.17,287.05,98.29,292.32,0.65,1018.19,253.59,1018.18,71.17
5094,2020120410,shgb,287.04,68.84,292.02,0.61,1017.76,252.07,1017.75,72.52,287.04,68.84,292.02,0.61,1017.76,252.07,1017.75,72.52,287.04,68.84,292.02,0.61,1017.76,252.07,1017.75,72.52,287.04,68.84,292.02,0.61,1017.76,252.07,1017.75,72.52,287.04,68.84,292.02,0.61,1017.76,252.07,1017.75,72.52,287.04,68.84,292.02,0.61,1017.76,252.07,1017.75,72.52
5095,2020120411,shgb,286.76,456.21,292.7,0.73,1017.38,259.41,1017.37,68.15,286.76,456.21,292.7,0.73,1017.38,259.41,1017.37,68.15,286.76,456.21,292.7,0.73,1017.38,259.41,1017.37,68.15,286.76,456.21,292.7,0.73,1017.38,259.41,1017.37,68.15,286.76,456.21,292.7,0.73,1017.38,259.41,1017.37,68.15,286.76,456.21,292.7,0.73,1017.38,259.41,1017.37,68.15
5096,2020120412,shgb,286.89,92.21,292.12,0.64,1016.78,252.93,1016.78,71.31,286.89,92.21,292.12,0.64,1016.78,252.93,1016.78,71.31,286.89,92.21,292.12,0.64,1016.78,252.93,1016.78,71.31,286.89,92.21,292.12,0.64,1016.78,252.93,1016.78,71.31,286.89,92.21,292.12,0.64,1016.78,252.93,1016.78,71.31,286.89,92.21,292.12,0.64,1016.78,252.93,1016.78,71.31
5097,2020120413,shgb,286.83,62.51,291.9,0.61,1016.5,252.97,1016.44,72.03,286.83,62.51,291.9,0.61,1016.5,252.97,1016.44,72.03,286.83,62.51,291.9,0.61,1016.5,252.97,1016.44,72.03,286.83,62.51,291.9,0.61,1016.5,252.97,1016.44,72.03,286.83,62.51,291.9,0.61,1016.5,252.97,1016.44,72.03,286.83,62.51,291.9,0.61,1016.5,252.97,1016.44,72.03
5098,2020120414,shgb,286.76,205.23,292.49,0.7,1016.08,259.23,1015.95,69.14,286.76,205.23,292.49,0.7,1016.08,259.23,1015.95,69.14,286.76,205.23,292.49,0.7,1016.08,259.23,1015.95,69.14,286.76,205.23,292.49,0.7,1016.08,259.23,1015.95,69.14,286.76,205.23,292.49,0.7,1016.08,259.23,1015.95,69.14,286.76,205.23,292.49,0.7,1016.08,259.23,1015.95,69.14
5099,2020120415,shgb,287.18,230.21,292.81,0.7,1015.21,275.16,1015.27,69.61,287.18,230.21,292.81,0.7,1015.21,275.16,1015.27,69.61,287.18,230.21,292.81,0.7,1015.21,275.16,1015.27,69.61,287.18,230.21,292.81,0.7,1015.21,275.16,1015.27,69.61,287.18,230.21,292.81,0.7,1015.21,275.16,1015.27,69.61,287.18,230.21,292.81,0.7,1015.21,275.16,1015.27,69.61
5100,2020120416,shgb,286.39,8.92,291.34,0.58,1016.31,256.39,1016.21,72.54,286.39,8.92,291.34,0.58,1016.31,256.39,1016.21,72.54,286.39,8.92,291.34,0.58,1016.31,256.39,1016.21,72.54,286.39,8.92,291.34,0.58,1016.31,256.39,1016.21,72.54,286.39,8.92,291.34,0.58,1016.31,256.39,1016.21,72.54,286.39,8.92,291.34,0.58,1016.31,256.39,1016.21,72.54
5101,2020120417,shgb,286.42,0.0,290.96,0.53,1016.49,260.02,1016.38,74.43,286.42,0.0,290.96,0.53,1016.49,260.02,1016.38,74.43,286.42,0.0,290.96,0.53,1016.49,260.02,1016.38,74.43,286.42,0.0,290.96,0.53,1016.49,260.02,1016.38,74.43,286.42,0.0,290.96,0.53,1016.49,260.02,1016.38,74.43,286.42,0.0,290.96,0.53,1016.49,260.02,1016.38,74.43
5102,2020120418,shgb,286.27,0.0,290.93,0.54,1016.75,260.51,1016.63,73.85,286.27,0.0,290.93,0.54,1016.75,260.51,1016.63,73.85,286.27,0.0,290.93,0.54,1016.75,260.51,1016.63,73.85,286.27,0.0,290.93,0.54,1016.75,260.51,1016.63,73.85,286.27,0.0,290.93,0.54,1016.75,260.51,1016.63,73.85,286.27,0.0,290.93,0.54,1016.75,260.51,1016.63,73.85
5103,2020120419,shgb,286.3,0.0,290.55,0.49,1016.97,272.85,1016.87,75.8,286.3,0.0,290.55,0.49,1016.97,272.85,1016.87,75.8,286.3,0.0,290.55,0.49,1016.97,272.85,1016.87,75.8,286.3,0.0,290.55,0.49,1016.97,272.85,1016.87,75.8,286.3,0.0,290.55,0.49,1016.97,272.85,1016.87,75.8,286.3,0.0,290.55,0.49,1016.97,272.85,1016.87,75.8
5104,2020120420,shgb,286.43,0.0,290.69,0.49,1017.38,270.52,1017.23,75.82,286.43,0.0,290.69,0.49,1017.38,270.52,1017.23,75.82,286.43,0.0,290.69,0.49,1017.38,270.52,1017.23,75.82,286.43,0.0,290.69,0.49,1017.38,270.52,1017.23,75.82,286.43,0.0,290.69,0.49,1017.38,270.52,1017.23,75.82,286.43,0.0,290.69,0.49,1017.38,270.52,1017.23,75.82
5105,2020120421,shgb,286.46,0.0,291.06,0.54,1017.43,260.53,1017.31,74.17,286.46,0.0,291.06,0.54,1017.43,260.53,1017.31,74.17,286.46,0.0,291.06,0.54,1017.43,260.53,1017.31,74.17,286.46,0.0,291.06,0.54,1017.43,260.53,1017.31,74.17,286.46,0.0,291.06,0.54,1017.43,260.53,1017.31,74.17,286.46,0.0,291.06,0.54,1017.43,260.53,1017.31,74.17
5106,2020120422,shgb,286.61,0.0,290.54,0.45,1017.51,274.55,1017.4,77.44,286.61,0.0,290.54,0.45,1017.51,274.55,1017.4,77.44,286.61,0.0,290.54,0.45,1017.51,274.55,1017.4,77.44,286.61,0.0,290.54,0.45,1017.51,274.55,1017.4,77.44,286.61,0.0,290.54,0.45,1017.51,274.55,1017.4,77.44,286.61,0.0,290.54,0.45,1017.51,274.55,1017.4,77.44
5107,2020120423,shgb,286.43,0.0,290.39,0.45,1017.68,274.9,1017.58,77.27,286.43,0.0,290.39,0.45,1017.68,274.9,1017.58,77.27,286.43,0.0,290.39,0.45,1017.68,274.9,1017.58,77.27,286.43,0.0,290.39,0.45,1017.68,274.9,1017.58,77.27,286.43,0.0,290.39,0.45,1017.68,274.9,1017.58,77.27,286.43,0.0,290.39,0.45,1017.68,274.9,1017.58,77.27
5108,2020120500,shgb,286.42,0.0,290.27,0.44,1017.59,274.38,1017.5,77.84,286.42,0.0,290.27,0.44,1017.59,274.38,1017.5,77.84,286.42,0.0,290.27,0.44,1017.59,274.38,1017.5,77.84,286.42,0.0,290.27,0.44,1017.59,274.38,1017.5,77.84,286.42,0.0,290.27,0.44,1017.59,274.38,1017.5,77.84,286.42,0.0,290.27,0.44,1017.59,274.38,1017.5,77.84
5109,2020120501,shgb,286.42,0.0,290.13,0.42,1017.51,273.73,1017.39,78.51,286.42,0.0,290.13,0.42,1017.51,273.73,1017.39,78.51,286.42,0.0,290.13,0.42,1017.51,273.73,1017.39,78.51,286.42,0.0,290.13,0.42,1017.51,273.73,1017.39,78.51,286.42,0.0,290.13,0.42,1017.51,273.73,1017.39,78.51,286.42,0.0,290.13,0.42,1017.51,273.73,1017.39,78.51
5110,2020120502,shgb,286.16,0.0,291.07,0.57,1017.46,260.51,1017.39,72.68,286.16,0.0,291.07,0.57,1017.46,260.51,1017.39,72.68,286.16,0.0,291.07,0.57,1017.46,260.51,1017.39,72.68,286.16,0.0,291.07,0.57,1017.46,260.51,1017.39,72.68,286.16,0.0,291.07,0.57,1017.46,260.51,1017.39,72.68,286.16,0.0,291.07,0.57,1017.46,260.51,1017.39,72.68
5111,2020120503,shgb,286.46,0.0,291.13,0.55,1017.85,259.76,1017.77,73.84,286.46,0.0,291.13,0.55,1017.85,259.76,1017.77,73.84,286.46,0.0,291.13,0.55,1017.85,259.76,1017.77,73.84,286.46,0.0,291.13,0.55,1017.85,259.76,1017.77,73.84,286.46,0.0,291.13,0.55,1017.85,259.76,1017.77,73.84,286.46,0.0,291.13,0.55,1017.85,259.76,1017.77,73.84
5112,2020120504,shgb,286.71,0.0,291.21,0.53,1018.24,258.97,1018.12,74.69,286.71,0.0,291.21,0.53,1018.24,258.97,1018.12,74.69,286.71,0.0,291.21,0.53,1018.24,258.97,1018.12,74.69,286.71,0.0,291.21,0.53,1018.24,258.97,1018.12,74.69,286.71,0.0,291.21,0.53,1018.24,258.97,1018.12,74.69,286.71,0.0,291.21,0.53,1018.24,258.97,1018.12,74.69
5113,2020120505,shgb,286.98,0.0,291.27,0.51,1018.62,258.23,1018.48,75.73,286.98,0.0,291.27,0.51,1018.62,258.23,1018.48,75.73,286.98,0.0,291.27,0.51,1018.62,258.23,1018.48,75.73,286.98,0.0,291.27,0.51,1018.62,258.23,1018.48,75.73,286.98,0.0,291.27,0.51,1018.62,258.23,1018.48,75.73,286.98,0.0,291.27,0.51,1018.62,258.23,1018.48,75.73
5114,2020120506,shgb,287.08,6.26,291.53,0.54,1018.85,257.65,1018.72,74.96,287.08,6.26,291.53,0.54,1018.85,257.65,1018.72,74.96,287.08,6.26,291.53,0.54,1018.85,257.65,1018.72,74.96,287.08,6.26,291.53,0.54,1018.85,257.65,1018.72,74.96,287.08,6.26,291.53,0.54,1018.85,257.65,1018.72,74.96,287.08,6.26,291.53,0.54,1018.85,257.65,1018.72,74.96
5115,2020120507,shgb,286.92,213.87,292.87,0.74,1019.05,273.05,1018.94,68.13,286.92,213.87,292.87,0.74,1019.05,273.05,1018.94,68.13,286.92,213.87,292.87,0.74,1019.05,273.05,1018.94,68.13,286.92,213.87,292.87,0.74,1019.05,273.05,1018.94,68.13,286.92,213.87,292.87,0.74,1019.05,273.05,1018.94,68.13,286.92,213.87,292.87,0.74,1019.05,273.05,1018.94,68.13
5116,2020120508,shgb,287.31,111.07,292.85,0.7,1019.45,253.63,1019.37,70.03,287.31,111.07,292.85,0.7,1019.45,253.63,1019.37,70.03,287.31,111.07,292.85,0.7,1019.45,253.63,1019.37,70.03,287.31,111.07,292.85,0.7,1019.45,253.63,1019.37,70.03,287.31,111.07,292.85,0.7,1019.45,253.63,1019.37,70.03,287.31,111.07,292.85,0.7,1019.45,253.63,1019.37,70.03
5117,2020120509,shgb,287.6,376.8,294.21,0.87,1018.95,257.48,1018.87,65.53,287.6,376.8,294.21,0.87,1018.95,257.48,1018.87,65.53,287.6,376.8,294.21,0.87,1018.95,257.48,1018.87,65.53,287.6,376.8,294.21,0.87,1018.95,257.48,1018.87,65.53,287.6,376.8,294.21,0.87,1018.95,257.48,1018.87,65.53,287.6,376.8,294.21,0.87,1018.95,257.48,1018.87,65.53
5118,2020120510,shgb,287.84,636.52,296.11,1.16,1018.47,274.95,1018.4,59.17,287.84,636.52,296.11,1.16,1018.47,274.95,1018.4,59.17,287.84,636.52,296.11,1.16,1018.47,274.95,1018.4,59.17,287.84,636.52,296.11,1.16,1018.47,274.95,1018.4,59.17,287.84,636.52,296.11,1.16,1018.47,274.95,1018.4,59.17,287.84,636.52,296.11,1.16,1018.47,274.95,1018.4,59.17
5119,2020120511,shgb,288.15,672.33,296.34,1.16,1018.1,275.91,1018.05,59.5,288.15,672.33,296.34,1.16,1018.1,275.91,1018.05,59.5,288.15,672.33,296.34,1.16,1018.1,275.91,1018.05,59.5,288.15,672.33,296.34,1.16,1018.1,275.91,1018.05,59.5,288.15,672.33,296.34,1.16,1018.1,275.91,1018.05,59.5,288.15,672.33,296.34,1.16,1018.1,275.91,1018.05,59.5
5120,2020120512,shgb,288.29,643.9,296.26,1.13,1017.64,275.89,1017.57,60.36,288.29,643.9,296.26,1.13,1017.64,275.89,1017.57,60.36,288.29,643.9,296.26,1.13,1017.64,275.89,1017.57,60.36,288.29,643.9,296.26,1.13,1017.64,275.89,1017.57,60.36,288.29,643.9,296.26,1.13,1017.64,275.89,1017.57,60.36,288.29,643.9,296.26,1.13,1017.64,275.89,1017.57,60.36
5121,2020120513,shgb,288.41,554.06,295.94,1.06,1017.2,276.38,1017.11,62.07,288.41,554.06,295.94,1.06,1017.2,276.38,1017.11,62.07,288.41,554.06,295.94,1.06,1017.2,276.38,1017.11,62.07,288.41,554.06,295.94,1.06,1017.2,276.38,1017.11,62.07,288.41,554.06,295.94,1.06,1017.2,276.38,1017.11,62.07,288.41,554.06,295.94,1.06,1017.2,276.38,1017.11,62.07
5122,2020120514,shgb,288.67,412.17,295.17,0.91,1016.44,276.96,1016.34,66.16,288.67,412.17,295.17,0.91,1016.44,276.96,1016.34,66.16,288.67,412.17,295.17,0.91,1016.44,276.96,1016.34,66.16,288.67,412.17,295.17,0.91,1016.44,276.96,1016.34,66.16,288.67,412.17,295.17,0.91,1016.44,276.96,1016.34,66.16,288.67,412.17,295.17,0.91,1016.44,276.96,1016.34,66.16
5123,2020120515,shgb,288.73,231.16,294.25,0.75,1016.69,276.28,1016.59,70.39,288.73,231.16,294.25,0.75,1016.69,276.28,1016.59,70.39,288.73,231.16,294.25,0.75,1016.69,276.28,1016.59,70.39,288.73,231.16,294.25,0.75,1016.69,276.28,1016.59,70.39,288.73,231.16,294.25,0.75,1016.69,276.28,1016.59,70.39,288.73,231.16,294.25,0.75,1016.69,276.28,1016.59,70.39
5124,2020120516,shgb,288.81,43.27,292.81,0.52,1016.97,275.48,1016.85,77.39,288.81,43.27,292.81,0.52,1016.97,275.48,1016.85,77.39,288.81,43.27,292.81,0.52,1016.97,275.48,1016.85,77.39,288.81,43.27,292.81,0.52,1016.97,275.48,1016.85,77.39,288.81,43.27,292.81,0.52,1016.97,275.48,1016.85,77.39,288.81,43.27,292.81,0.52,1016.97,275.48,1016.85,77.39
5125,2020120517,shgb,288.94,0.0,291.88,0.38,1017.27,274.51,1017.13,82.78,288.94,0.0,291.88,0.38,1017.27,274.51,1017.13,82.78,288.94,0.0,291.88,0.38,1017.27,274.51,1017.13,82.78,288.94,0.0,291.88,0.38,1017.27,274.51,1017.13,82.78,288.94,0.0,291.88,0.38,1017.27,274.51,1017.13,82.78,288.94,0.0,291.88,0.38,1017.27,274.51,1017.13,82.78
